赛季,周数,选手名,裁判总分,估计粉丝票,死忠粉票,路人票,路人票占比,组合得分,预测淘汰,实际淘汰,预测正确
23,1,James Hinchcliffe,31.0,6383.0,886.0,5497.0,0.139,0.183,False,False,False
23,1,Jana Kramer,27.0,7309.0,759.0,6550.0,0.104,0.184,False,False,False
23,1,Laurie Hernandez,31.0,6279.0,840.0,5439.0,0.134,0.182,False,False,False
23,1,Marilu Henner,27.0,7314.0,752.0,6562.0,0.103,0.184,False,False,False
23,1,Maureen McCormick,22.0,5091.0,645.0,4446.0,0.127,0.138,False,False,False
23,1,Rick Perry,20.0,2585.0,553.0,2032.0,0.214,0.097,True,False,False
23,1,Ryan Lochte,24.0,5191.0,668.0,4523.0,0.129,0.145,False,False,False
23,1,Terra Jole,25.0,7097.0,695.0,6402.0,0.098,0.175,False,False,False
23,1,Vanilla Ice,25.0,5941.0,722.0,5219.0,0.122,0.159,False,False,False
23,2,Amber Rose,24.0,4245.0,690.0,3555.0,0.162,0.127,False,False,True
23,2,Babyface,30.0,3340.0,852.0,2488.0,0.255,0.131,False,False,True
23,2,Calvin Johnson Jr.,28.0,7561.0,802.0,6759.0,0.106,0.184,False,False,True
23,2,Jake T. Austin,24.0,2075.0,653.0,1422.0,0.315,0.097,True,True,True
23,2,James Hinchcliffe,29.0,7205.0,803.0,6402.0,0.111,0.182,False,False,True
23,2,Jana Kramer,29.0,7394.0,790.0,6604.0,0.107,0.184,False,False,True
23,2,Laurie Hernandez,32.0,6212.0,932.0,5280.0,0.15,0.176,False,False,True
23,2,Marilu Henner,27.0,8037.0,756.0,7281.0,0.094,0.187,False,False,True
23,2,Maureen McCormick,26.0,5467.0,698.0,4768.0,0.128,0.149,False,False,True
23,2,Rick Perry,22.0,2701.0,606.0,2096.0,0.224,0.1,False,False,True
23,2,Ryan Lochte,24.0,6334.0,679.0,5655.0,0.107,0.155,False,False,True
23,2,Terra Jole,31.0,6702.0,916.0,5786.0,0.137,0.18,False,False,True
23,2,Vanilla Ice,26.0,5351.0,745.0,4606.0,0.139,0.148,False,False,True
23,3,Amber Rose,25.0,4772.0,808.0,3964.0,0.169,0.147,False,False,True
23,3,Babyface,25.0,3627.0,813.0,2814.0,0.224,0.13,False,False,True
23,3,Calvin Johnson Jr.,32.0,6793.0,1036.0,5757.0,0.152,0.198,False,False,True
23,3,James Hinchcliffe,29.0,7451.0,916.0,6535.0,0.123,0.198,False,False,True
23,3,Jana Kramer,26.0,6787.0,863.0,5924.0,0.127,0.179,False,False,True
23,3,Laurie Hernandez,31.0,6529.0,1019.0,5510.0,0.156,0.191,False,False,True
23,3,Marilu Henner,28.0,7053.0,897.0,6156.0,0.127,0.189,False,False,True
23,3,Maureen McCormick,28.0,5050.0,901.0,4149.0,0.178,0.16,False,False,True
23,3,Rick Perry,23.0,2899.0,745.0,2153.0,0.257,0.113,True,True,True
23,3,Ryan Lochte,25.0,6416.0,842.0,5575.0,0.131,0.171,False,False,True
23,3,Terra Jole,30.0,6168.0,967.0,5201.0,0.157,0.183,False,False,True
23,3,Vanilla Ice,23.0,4722.0,755.0,3967.0,0.16,0.14,False,False,True
23,4,Amber Rose,24.0,4311.0,1059.0,3252.0,0.246,0.155,False,False,True
23,4,Babyface,18.0,3915.0,801.0,3114.0,0.205,0.126,True,True,True
23,4,Calvin Johnson Jr.,23.0,8389.0,990.0,7399.0,0.118,0.21,False,False,True
23,4,James Hinchcliffe,28.0,7242.0,1229.0,6012.0,0.17,0.213,False,False,True
23,4,Jana Kramer,23.0,7329.0,1043.0,6286.0,0.142,0.195,False,False,True
23,4,Laurie Hernandez,30.0,5381.0,1340.0,4041.0,0.249,0.193,False,False,True
23,4,Marilu Henner,21.0,7938.0,929.0,7009.0,0.117,0.196,False,False,True
23,4,Maureen McCormick,24.0,5363.0,1025.0,4338.0,0.191,0.17,False,False,True
23,4,Ryan Lochte,22.0,6028.0,944.0,5084.0,0.157,0.172,False,False,True
23,4,Terra Jole,25.0,6905.0,1105.0,5800.0,0.16,0.196,False,False,True
23,4,Vanilla Ice,23.0,5797.0,1034.0,4763.0,0.178,0.173,False,True,True
23,5,Amber Rose,24.0,5006.0,1256.0,3750.0,0.251,0.19,True,False,False
23,5,Calvin Johnson Jr.,24.0,7581.0,1281.0,6300.0,0.169,0.234,False,False,False
23,5,James Hinchcliffe,29.0,6876.0,1538.0,5338.0,0.224,0.243,False,False,False
23,5,Jana Kramer,26.0,6824.0,1355.0,5469.0,0.199,0.229,False,False,False
23,5,Laurie Hernandez,25.0,7005.0,1333.0,5673.0,0.19,0.228,False,False,False
23,5,Marilu Henner,27.0,7006.0,1423.0,5584.0,0.203,0.237,False,False,False
23,5,Maureen McCormick,24.0,5646.0,1259.0,4388.0,0.223,0.201,False,False,False
23,5,Ryan Lochte,24.0,6600.0,1259.0,5340.0,0.191,0.217,False,False,False
23,5,Terra Jole,27.0,6087.0,1401.0,4687.0,0.23,0.221,False,False,False
23,6,Amber Rose,28.0,4077.0,1180.0,2897.0,0.289,0.158,True,True,True
23,6,Calvin Johnson Jr.,37.0,8825.0,1561.0,7264.0,0.177,0.265,False,False,True
23,6,James Hinchcliffe,38.0,7351.0,1607.0,5744.0,0.219,0.244,False,False,True
23,6,Jana Kramer,40.0,8387.0,1650.0,6737.0,0.197,0.268,False,False,True
23,6,Laurie Hernandez,37.0,6850.0,1497.0,5352.0,0.219,0.233,False,False,True
23,6,Marilu Henner,34.0,7351.0,1392.0,5959.0,0.189,0.231,False,False,True
23,6,Maureen McCormick,31.0,5740.0,1300.0,4440.0,0.226,0.195,False,False,True
23,6,Ryan Lochte,30.0,6750.0,1257.0,5493.0,0.186,0.208,False,False,True
23,6,Terra Jole,30.0,6108.0,1302.0,4806.0,0.213,0.198,False,False,True
23,7,Calvin Johnson Jr.,37.0,9211.0,1797.0,7415.0,0.195,0.293,False,False,True
23,7,James Hinchcliffe,37.0,6733.0,1768.0,4965.0,0.263,0.251,False,False,True
23,7,Jana Kramer,34.5,7689.0,1660.0,6029.0,0.216,0.258,False,False,True
23,7,Laurie Hernandez,34.5,7067.0,1642.0,5426.0,0.232,0.247,False,False,True
23,7,Marilu Henner,32.0,7142.0,1563.0,5579.0,0.219,0.239,False,False,True
23,7,Maureen McCormick,33.0,5908.0,1624.0,4285.0,0.275,0.222,True,True,True
23,7,Ryan Lochte,33.0,6267.0,1572.0,4695.0,0.251,0.228,False,False,True
23,7,Terra Jole,34.5,7898.0,1711.0,6187.0,0.217,0.262,False,False,True
23,8,Calvin Johnson Jr.,30.0,9188.0,2122.0,7066.0,0.231,0.306,False,False,True
23,8,James Hinchcliffe,35.0,8026.0,2471.0,5555.0,0.308,0.311,False,False,True
23,8,Jana Kramer,30.0,8782.0,2093.0,6689.0,0.238,0.299,False,False,True
23,8,Laurie Hernandez,33.0,8486.0,2274.0,6211.0,0.268,0.309,False,False,True
23,8,Marilu Henner,23.0,9268.0,1556.0,7712.0,0.168,0.272,False,False,True
23,8,Ryan Lochte,26.0,6975.0,1874.0,5101.0,0.269,0.248,True,True,True
23,8,Terra Jole,24.0,8048.0,1703.0,6346.0,0.212,0.256,False,False,True
23,9,Calvin Johnson Jr.,37.0,10284.0,2457.0,7826.0,0.239,0.369,False,False,False
23,9,James Hinchcliffe,36.0,6744.0,2359.0,4385.0,0.35,0.294,True,False,False
23,9,Jana Kramer,40.0,9025.0,2677.0,6348.0,0.297,0.357,False,False,False
23,9,Laurie Hernandez,40.0,7727.0,2640.0,5086.0,0.342,0.331,False,False,False
23,9,Marilu Henner,36.0,8387.0,2394.0,5992.0,0.286,0.327,False,True,False
23,9,Terra Jole,38.0,7736.0,2471.0,5265.0,0.319,0.322,False,False,False
23,10,Calvin Johnson Jr.,28.0,9363.0,2973.0,6390.0,0.317,0.403,False,False,True
23,10,James Hinchcliffe,29.5,8723.0,3121.0,5602.0,0.358,0.399,False,False,True
23,10,Jana Kramer,29.0,9541.0,3128.0,6413.0,0.328,0.414,False,False,True
23,10,Laurie Hernandez,30.0,8376.0,3142.0,5233.0,0.375,0.394,False,False,True
23,10,Terra Jole,30.0,8225.0,3172.0,5053.0,0.386,0.391,True,True,True
23,11,Calvin Johnson Jr.,38.3,10355.0,4034.0,6321.0,0.39,0.518,False,False,False
23,11,James Hinchcliffe,39.0,9676.0,4181.0,5495.0,0.432,0.505,False,False,False
23,11,Jana Kramer,35.5,10145.0,3831.0,6314.0,0.378,0.494,False,False,False
23,11,Laurie Hernandez,39.3,8746.0,4162.0,4584.0,0.476,0.483,True,False,False
24,1,Bonner Bolton,22.0,4578.0,410.0,4168.0,0.09,0.153,False,False,False
24,1,Charo,21.0,3667.0,413.0,3253.0,0.113,0.133,False,False,False
24,1,Chris Kattan,17.0,3332.0,318.0,3015.0,0.095,0.114,True,False,False
24,1,David Ross,28.0,5469.0,526.0,4943.0,0.096,0.188,False,False,False
24,1,Erika Jayne,24.0,3701.0,440.0,3261.0,0.119,0.144,False,False,False
24,1,Heather Morris,28.0,4704.0,489.0,4215.0,0.104,0.175,False,False,False
24,1,Mr. T,20.0,4242.0,381.0,3861.0,0.09,0.14,False,False,False
24,1,Nancy Kerrigan,28.0,2459.0,534.0,1925.0,0.217,0.136,False,False,False
24,1,Nick Viall,24.0,10425.0,433.0,9992.0,0.042,0.261,False,False,False
24,1,Normani,27.0,6071.0,539.0,5531.0,0.089,0.195,False,False,False
24,1,Rashad Jennings,31.0,4186.0,599.0,3587.0,0.143,0.176,False,False,False
24,1,Simone Biles,32.0,4601.0,610.0,3991.0,0.133,0.186,False,False,False
24,2,Bonner Bolton,28.0,4930.0,535.0,4396.0,0.108,0.182,False,False,True
24,2,Charo,25.0,3429.0,465.0,2964.0,0.136,0.143,False,False,True
24,2,Chris Kattan,22.0,2939.0,416.0,2523.0,0.142,0.125,True,True,True
24,2,David Ross,27.0,4566.0,522.0,4044.0,0.114,0.172,False,False,True
24,2,Erika Jayne,28.0,2760.0,529.0,2230.0,0.192,0.139,False,False,True
24,2,Heather Morris,30.0,4580.0,542.0,4038.0,0.118,0.181,False,False,True
24,2,Mr. T,22.0,3477.0,405.0,3072.0,0.116,0.135,False,False,True
24,2,Nancy Kerrigan,28.0,2968.0,526.0,2442.0,0.177,0.144,False,False,True
24,2,Nick Viall,25.0,7575.0,478.0,7098.0,0.063,0.225,False,False,True
24,2,Normani,32.0,5659.0,588.0,5071.0,0.104,0.208,False,False,True
24,2,Rashad Jennings,32.0,3499.0,582.0,2917.0,0.166,0.166,False,False,True
24,2,Simone Biles,29.0,4672.0,534.0,4138.0,0.114,0.18,False,False,True
24,3,Bonner Bolton,24.0,5970.0,519.0,5451.0,0.087,0.192,False,False,True
24,3,Charo,24.0,2144.0,492.0,1652.0,0.23,0.118,True,True,True
24,3,David Ross,31.0,8228.0,664.0,7563.0,0.081,0.259,False,False,True
24,3,Erika Jayne,26.0,2787.0,538.0,2249.0,0.193,0.137,False,False,True
24,3,Heather Morris,33.0,5702.0,696.0,5006.0,0.122,0.216,False,False,True
24,3,Mr. T,24.0,3415.0,498.0,2917.0,0.146,0.143,False,False,True
24,3,Nancy Kerrigan,33.0,3330.0,700.0,2630.0,0.21,0.17,False,False,True
24,3,Nick Viall,26.0,6693.0,605.0,6087.0,0.09,0.213,False,False,True
24,3,Normani,34.0,4396.0,691.0,3706.0,0.157,0.194,False,False,True
24,3,Rashad Jennings,28.0,4239.0,566.0,3674.0,0.133,0.171,False,False,True
24,3,Simone Biles,32.0,4446.0,708.0,3738.0,0.159,0.188,False,False,True
24,4,Bonner Bolton,32.0,5576.0,643.0,4933.0,0.115,0.205,False,False,True
24,4,David Ross,31.0,6226.0,671.0,5555.0,0.108,0.215,False,False,True
24,4,Erika Jayne,30.0,4274.0,621.0,3654.0,0.145,0.174,False,False,True
24,4,Heather Morris,35.0,6847.0,747.0,6101.0,0.109,0.239,False,False,True
24,4,Mr. T,28.0,3513.0,595.0,2918.0,0.169,0.153,True,True,True
24,4,Nancy Kerrigan,33.0,3325.0,743.0,2581.0,0.224,0.165,False,False,True
24,4,Nick Viall,30.0,7138.0,616.0,6522.0,0.086,0.229,False,False,True
24,4,Normani,32.0,6492.0,715.0,5777.0,0.11,0.223,False,False,True
24,4,Rashad Jennings,39.0,4302.0,820.0,3481.0,0.191,0.202,False,False,True
24,4,Simone Biles,36.0,4294.0,741.0,3553.0,0.173,0.193,False,False,True
24,5,Bonner Bolton,30.0,5197.0,729.0,4468.0,0.14,0.21,False,False,True
24,5,David Ross,29.0,6988.0,714.0,6275.0,0.102,0.245,False,False,True
24,5,Erika Jayne,32.0,3390.0,740.0,2649.0,0.218,0.178,True,True,True
24,5,Heather Morris,34.0,7046.0,820.0,6227.0,0.116,0.262,False,False,True
24,5,Nancy Kerrigan,36.0,3243.0,875.0,2368.0,0.27,0.188,False,False,True
24,5,Nick Viall,34.0,5429.0,811.0,4618.0,0.149,0.228,False,False,True
24,5,Normani,39.0,6744.0,969.0,5776.0,0.144,0.272,False,False,True
24,5,Rashad Jennings,32.0,3759.0,813.0,2945.0,0.216,0.185,False,False,True
24,5,Simone Biles,38.0,5053.0,922.0,4131.0,0.182,0.233,False,False,True
24,6,Bonner Bolton,31.5,4935.0,908.0,4027.0,0.184,0.227,False,False,False
24,6,David Ross,31.0,8113.0,913.0,7200.0,0.113,0.296,False,False,False
24,6,Heather Morris,37.0,7541.0,1018.0,6523.0,0.135,0.306,False,True,False
24,6,Nancy Kerrigan,33.5,3677.0,976.0,2701.0,0.265,0.207,True,False,False
24,6,Nick Viall,30.5,6811.0,856.0,5955.0,0.126,0.265,False,False,False
24,6,Normani,36.0,6473.0,986.0,5487.0,0.152,0.278,False,False,False
24,6,Rashad Jennings,35.0,3758.0,1040.0,2717.0,0.277,0.214,False,False,False
24,6,Simone Biles,34.5,3518.0,1040.0,2478.0,0.296,0.207,False,False,False
24,7,Bonner Bolton,31.0,5940.0,937.0,5003.0,0.158,0.273,False,False,True
24,7,David Ross,32.0,8918.0,1053.0,7864.0,0.118,0.352,False,False,True
24,7,Nancy Kerrigan,36.0,4357.0,1219.0,3138.0,0.28,0.253,True,True,True
24,7,Nick Viall,34.0,5359.0,1047.0,4312.0,0.195,0.27,False,True,True
24,7,Normani,42.0,6078.0,1244.0,4834.0,0.205,0.32,False,False,True
24,7,Rashad Jennings,39.0,4131.0,1200.0,2931.0,0.29,0.259,False,False,True
24,7,Simone Biles,39.0,4691.0,1263.0,3428.0,0.269,0.273,False,False,True
24,8,Bonner Bolton,29.0,5426.0,1407.0,4019.0,0.259,0.335,True,True,True
24,8,David Ross,32.5,7913.0,1657.0,6256.0,0.209,0.432,False,False,True
24,8,Normani,39.5,7523.0,2038.0,5486.0,0.271,0.46,False,False,True
24,8,Rashad Jennings,37.5,4630.0,1816.0,2814.0,0.392,0.359,False,False,True
24,8,Simone Biles,36.0,6733.0,1841.0,4892.0,0.273,0.415,False,False,True
24,9,David Ross,35.0,7028.0,2083.0,4945.0,0.296,0.512,False,False,True
24,9,Normani,38.0,7482.0,2302.0,5179.0,0.308,0.55,False,False,True
24,9,Rashad Jennings,38.5,5376.0,2220.0,3156.0,0.413,0.469,False,False,True
24,9,Simone Biles,40.0,5085.0,2247.0,2838.0,0.442,0.468,True,True,True
24,10,David Ross,36.3,11174.0,2867.0,8307.0,0.257,0.735,False,False,False
24,10,Normani,39.3,8904.0,3024.0,5880.0,0.34,0.676,False,False,False
24,10,Rashad Jennings,39.7,6499.0,3185.0,3314.0,0.49,0.588,True,False,False
25,1,Barbara Corcoran,14.0,2114.0,656.0,1458.0,0.31,0.091,True,False,False
25,1,Debbie Gibson,17.0,2658.0,743.0,1915.0,0.279,0.111,False,False,False
25,1,Derek Fisher,18.0,3272.0,812.0,2461.0,0.248,0.125,False,False,False
25,1,Drew Scott,16.0,7854.0,687.0,7167.0,0.087,0.186,False,False,False
25,1,Frankie Muniz,19.0,6571.0,858.0,5713.0,0.131,0.179,False,False,False
25,1,Jordan Fisher,22.0,7154.0,971.0,6183.0,0.136,0.2,False,False,False
25,1,Lindsey Stirling,22.0,6364.0,952.0,5412.0,0.15,0.188,False,False,False
25,1,Nick Lachey,18.0,4496.0,793.0,3703.0,0.176,0.143,False,False,False
25,1,Nikki Bella,20.0,3259.0,924.0,2336.0,0.283,0.133,False,False,False
25,1,Sasha Pieterse,18.0,6782.0,798.0,5984.0,0.118,0.178,False,False,False
25,1,Terrell Owens,15.0,4697.0,676.0,4022.0,0.144,0.134,False,False,False
25,1,Vanessa Lachey,21.0,6310.0,905.0,5405.0,0.143,0.183,False,False,False
25,1,Victoria Arlen,19.0,4479.0,841.0,3639.0,0.188,0.147,False,False,False
25,2,Barbara Corcoran,17.0,2284.0,715.0,1569.0,0.313,0.095,True,True,True
25,2,Debbie Gibson,20.5,2195.0,838.0,1357.0,0.382,0.107,False,True,True
25,2,Derek Fisher,19.0,3288.0,829.0,2459.0,0.252,0.117,False,False,True
25,2,Drew Scott,20.5,7728.0,837.0,6892.0,0.108,0.187,False,False,True
25,2,Frankie Muniz,24.0,7644.0,1022.0,6621.0,0.134,0.199,False,False,True
25,2,Jordan Fisher,24.0,5553.0,1000.0,4553.0,0.18,0.169,False,False,True
25,2,Lindsey Stirling,22.5,6119.0,954.0,5165.0,0.156,0.171,False,False,True
25,2,Nick Lachey,19.0,4481.0,832.0,3650.0,0.186,0.135,False,False,True
25,2,Nikki Bella,19.5,3386.0,826.0,2560.0,0.244,0.121,False,False,True
25,2,Sasha Pieterse,22.5,7895.0,941.0,6954.0,0.119,0.197,False,False,True
25,2,Terrell Owens,19.5,5661.0,815.0,4847.0,0.144,0.154,False,False,True
25,2,Vanessa Lachey,23.5,6783.0,982.0,5801.0,0.145,0.185,False,False,True
25,2,Victoria Arlen,22.0,5676.0,908.0,4768.0,0.16,0.163,False,False,True
25,3,Derek Fisher,21.0,3006.0,1053.0,1953.0,0.35,0.13,True,False,False
25,3,Drew Scott,23.0,7022.0,1125.0,5897.0,0.16,0.196,False,False,False
25,3,Frankie Muniz,21.0,8169.0,1049.0,7120.0,0.128,0.204,False,False,False
25,3,Jordan Fisher,25.0,7856.0,1223.0,6633.0,0.156,0.216,False,False,False
25,3,Lindsey Stirling,27.0,6354.0,1327.0,5027.0,0.209,0.203,False,False,False
25,3,Nick Lachey,21.0,4866.0,1047.0,3820.0,0.215,0.156,False,False,False
25,3,Nikki Bella,21.0,3503.0,1093.0,2410.0,0.312,0.137,False,False,False
25,3,Sasha Pieterse,19.0,8512.0,937.0,7576.0,0.11,0.201,False,False,False
25,3,Terrell Owens,21.0,4711.0,1040.0,3671.0,0.221,0.154,False,False,False
25,3,Vanessa Lachey,23.0,8178.0,1146.0,7032.0,0.14,0.213,False,False,False
25,3,Victoria Arlen,22.0,6941.0,1086.0,5855.0,0.156,0.191,False,False,False
25,4,Derek Fisher,23.0,2762.0,1076.0,1686.0,0.39,0.129,True,True,True
25,4,Drew Scott,24.0,6867.0,1164.0,5703.0,0.169,0.199,False,False,True
25,4,Frankie Muniz,24.0,7029.0,1147.0,5882.0,0.163,0.202,False,False,True
25,4,Jordan Fisher,29.0,6957.0,1363.0,5595.0,0.196,0.219,False,False,True
25,4,Lindsey Stirling,26.0,5840.0,1213.0,4627.0,0.208,0.19,False,False,True
25,4,Nick Lachey,22.0,5172.0,1024.0,4148.0,0.198,0.164,False,False,True
25,4,Nikki Bella,24.0,3573.0,1103.0,2470.0,0.309,0.146,False,False,True
25,4,Sasha Pieterse,24.0,7080.0,1123.0,5957.0,0.159,0.202,False,False,True
25,4,Terrell Owens,24.0,4983.0,1136.0,3847.0,0.228,0.169,False,False,True
25,4,Vanessa Lachey,24.0,7261.0,1158.0,6104.0,0.159,0.205,False,False,True
25,4,Victoria Arlen,27.0,4680.0,1274.0,3405.0,0.272,0.175,False,False,True
25,5,Drew Scott,25.0,6441.0,1270.0,5171.0,0.197,0.191,False,False,False
25,5,Frankie Muniz,29.0,9888.0,1510.0,8378.0,0.153,0.257,False,False,False
25,5,Jordan Fisher,30.0,8102.0,1591.0,6511.0,0.196,0.235,False,False,False
25,5,Lindsey Stirling,28.0,6458.0,1432.0,5026.0,0.222,0.203,False,False,False
25,5,Nick Lachey,22.0,5416.0,1133.0,4283.0,0.209,0.164,False,False,False
25,5,Nikki Bella,27.0,3945.0,1381.0,2564.0,0.35,0.162,True,False,False
25,5,Sasha Pieterse,24.0,7415.0,1253.0,6162.0,0.169,0.202,False,True,False
25,5,Terrell Owens,25.0,5139.0,1298.0,3841.0,0.253,0.172,False,False,False
25,5,Vanessa Lachey,24.0,8761.0,1288.0,7473.0,0.147,0.222,False,False,False
25,5,Victoria Arlen,27.0,6019.0,1389.0,4630.0,0.231,0.193,False,False,False
25,6,Drew Scott,30.0,7147.0,1410.0,5737.0,0.197,0.217,False,False,True
25,6,Frankie Muniz,31.0,8551.0,1423.0,7128.0,0.166,0.243,False,False,True
25,6,Jordan Fisher,39.0,8034.0,1854.0,6180.0,0.231,0.261,False,False,True
25,6,Lindsey Stirling,40.0,6898.0,1833.0,5065.0,0.266,0.245,False,False,True
25,6,Nick Lachey,26.0,5094.0,1198.0,3896.0,0.235,0.169,True,True,True
25,6,Nikki Bella,36.0,4115.0,1712.0,2403.0,0.416,0.186,False,False,True
25,6,Terrell Owens,37.0,5221.0,1712.0,3509.0,0.328,0.207,False,False,True
25,6,Vanessa Lachey,36.0,9728.0,1655.0,8072.0,0.17,0.279,False,False,True
25,6,Victoria Arlen,31.0,5534.0,1433.0,4102.0,0.259,0.193,False,False,True
25,7,Drew Scott,28.5,8234.0,1951.0,6283.0,0.237,0.283,False,False,True
25,7,Frankie Muniz,30.0,7849.0,2014.0,5835.0,0.257,0.283,False,False,True
25,7,Jordan Fisher,27.0,8588.0,1868.0,6720.0,0.218,0.282,False,False,True
25,7,Lindsey Stirling,25.5,6409.0,1826.0,4583.0,0.285,0.236,False,False,True
25,7,Nikki Bella,24.0,3585.0,1635.0,1949.0,0.456,0.177,True,True,True
25,7,Terrell Owens,24.5,6274.0,1732.0,4542.0,0.276,0.229,False,False,True
25,7,Vanessa Lachey,27.0,7880.0,1861.0,6019.0,0.236,0.27,False,True,True
25,7,Victoria Arlen,28.5,5917.0,1955.0,3962.0,0.33,0.241,False,False,True
25,8,Drew Scott,23.5,9092.0,2344.0,6748.0,0.258,0.338,False,False,True
25,8,Frankie Muniz,26.5,10133.0,2664.0,7469.0,0.263,0.379,False,False,True
25,8,Jordan Fisher,30.0,8133.0,3006.0,5127.0,0.37,0.36,False,False,True
25,8,Lindsey Stirling,27.0,7130.0,2701.0,4428.0,0.379,0.32,False,False,True
25,8,Terrell Owens,25.5,6439.0,2536.0,3903.0,0.394,0.296,True,True,True
25,8,Victoria Arlen,24.0,7426.0,2373.0,5053.0,0.32,0.307,False,False,True
25,9,Drew Scott,24.0,9831.0,2933.0,6899.0,0.298,0.387,False,False,True
25,9,Frankie Muniz,25.5,10046.0,3121.0,6924.0,0.311,0.402,False,False,True
25,9,Jordan Fisher,29.0,10726.0,3511.0,7215.0,0.327,0.443,False,False,True
25,9,Lindsey Stirling,28.5,8875.0,3505.0,5370.0,0.395,0.4,False,False,True
25,9,Victoria Arlen,28.0,7623.0,3394.0,4229.0,0.445,0.369,True,True,True
25,10,Drew Scott,37.5,10487.0,4018.0,6469.0,0.383,0.494,False,False,False
25,10,Frankie Muniz,38.9,10574.0,4182.0,6392.0,0.396,0.505,False,False,False
25,10,Jordan Fisher,40.0,11018.0,4230.0,6788.0,0.384,0.523,False,False,False
25,10,Lindsey Stirling,40.0,9211.0,4326.0,4886.0,0.47,0.479,True,False,False
26,1,Adam Rippon,24.0,7803.0,788.0,7015.0,0.101,0.3,False,False,True
26,1,Arike Ogunbowale,20.0,2081.0,657.0,1424.0,0.316,0.145,False,False,True
26,1,Chris Mazdzer,21.0,3232.0,682.0,2550.0,0.211,0.177,False,False,True
26,1,Jamie Anderson,19.0,1945.0,587.0,1359.0,0.302,0.137,True,True,True
26,1,Jennie Finch Daigle,21.0,3916.0,685.0,3230.0,0.175,0.193,False,False,True
26,1,Johnny Damon,18.0,5430.0,575.0,4855.0,0.106,0.215,False,True,True
26,1,Josh Norman,24.0,5327.0,797.0,4530.0,0.15,0.241,False,False,True
26,1,Kareem Abdul-Jabbar,17.0,3138.0,540.0,2598.0,0.172,0.156,False,False,True
26,1,Mirai Nagasu,23.0,3570.0,742.0,2828.0,0.208,0.194,False,False,True
26,1,Tonya Harding,23.0,5591.0,747.0,4845.0,0.134,0.243,False,False,True
26,2,Adam Rippon,37.0,6112.0,1009.0,5103.0,0.165,0.323,False,False,True
26,2,Arike Ogunbowale,35.0,2571.0,1037.0,1534.0,0.404,0.209,False,True,True
26,2,Chris Mazdzer,33.0,3547.0,862.0,2685.0,0.243,0.231,False,False,True
26,2,Jennie Finch Daigle,31.5,3818.0,883.0,2936.0,0.231,0.233,False,False,True
26,2,Josh Norman,31.5,4682.0,825.0,3857.0,0.176,0.259,False,False,True
26,2,Kareem Abdul-Jabbar,29.5,3178.0,825.0,2353.0,0.26,0.206,True,True,True
26,2,Mirai Nagasu,37.0,3421.0,1045.0,2375.0,0.306,0.242,False,False,True
26,2,Tonya Harding,33.0,5763.0,899.0,4864.0,0.156,0.298,False,False,True
26,3,Adam Rippon,41.0,8925.0,1616.0,7309.0,0.181,0.471,False,False,True
26,3,Chris Mazdzer,33.0,4129.0,1219.0,2910.0,0.295,0.285,False,True,True
26,3,Jennie Finch Daigle,29.0,3834.0,1076.0,2759.0,0.281,0.256,True,True,True
26,3,Josh Norman,38.0,5173.0,1493.0,3680.0,0.289,0.341,False,False,True
26,3,Mirai Nagasu,35.0,4764.0,1388.0,3376.0,0.291,0.314,False,True,True
26,3,Tonya Harding,35.0,5380.0,1323.0,4057.0,0.246,0.333,False,False,True
26,4,Adam Rippon,29.0,10336.0,3067.0,7269.0,0.297,0.767,False,False,False
26,4,Josh Norman,28.5,6512.0,2981.0,3531.0,0.458,0.603,True,False,False
26,4,Tonya Harding,28.0,7339.0,2764.0,4575.0,0.377,0.631,False,False,False
27,1,Alexis Ren,22.0,3715.0,599.0,3116.0,0.161,0.163,False,False,True
27,1,Bobby Bones,20.0,5386.0,512.0,4874.0,0.095,0.189,False,False,True
27,1,Danelle Umstead,18.0,2808.0,492.0,2316.0,0.175,0.128,False,False,True
27,1,DeMarcus Ware,23.0,3426.0,570.0,2857.0,0.166,0.161,False,False,True
27,1,Evanna Lynch,18.0,1963.0,438.0,1526.0,0.223,0.111,False,False,True
27,1,Joe Amabile,14.0,3855.0,374.0,3480.0,0.097,0.134,False,False,True
27,1,John Schneider,18.0,4408.0,430.0,3978.0,0.098,0.161,False,False,True
27,1,Juan Pablo Di Pace,22.0,2723.0,557.0,2166.0,0.204,0.142,False,False,True
27,1,Mary Lou Retton,20.0,2824.0,529.0,2295.0,0.187,0.136,False,False,True
27,1,Milo Manheim,20.0,5523.0,510.0,5014.0,0.092,0.192,False,False,True
27,1,Nancy McKeon,19.5,7880.0,519.0,7361.0,0.066,0.238,False,False,True
27,1,Nikki Glaser,17.5,1867.0,444.0,1424.0,0.238,0.107,True,True,True
27,1,Tinashe,23.0,2260.0,553.0,1707.0,0.245,0.137,False,False,True
27,2,Alexis Ren,24.5,2416.0,658.0,1758.0,0.272,0.129,False,False,True
27,2,Bobby Bones,19.5,5123.0,490.0,4633.0,0.096,0.153,False,False,True
